exp_id,algorithm,agent_seed,episode,train_reward,train_steps,train_success,epsilon,alpha,elapsed_time_s
cal_F_trans20000,Model Based,42,1,0.2857142857142857,,,,,
cal_F_trans20000,Model Based,42,2,0.21214285714285713,,,,,
cal_F_trans20000,Model Based,42,3,0.14649642857142856,,,,,
cal_F_trans20000,Model Based,42,4,0.09235568267766028,,,,,
cal_F_trans20000,Model Based,42,5,0.11848806555865232,,,,,
cal_F_trans20000,Model Based,42,6,0.10281082238289435,,,,,
cal_F_trans20000,Model Based,42,7,0.0828967641781555,,,,,
cal_F_trans20000,Model Based,42,8,0.0680380251562211,,,,,
cal_F_trans20000,Model Based,42,9,0.056446025149652246,,,,,
cal_F_trans20000,Model Based,42,10,0.04793005439765485,,,,,
cal_F_trans20000,Model Based,42,11,0.05401384560373451,,,,,
cal_F_trans20000,Model Based,42,12,0.04404060051427905,,,,,
cal_F_trans20000,Model Based,42,13,0.040219344249978584,,,,,
cal_F_trans20000,Model Based,42,14,0.03729925051267788,,,,,
cal_F_trans20000,Model Based,42,15,0.042083183540223446,,,,,
cal_F_trans20000,Model Based,42,16,0.028911452994155984,,,,,
cal_F_trans20000,Model Based,42,17,0.026254947571586917,,,,,
cal_F_trans20000,Model Based,42,18,0.02147643074439637,,,,,
cal_F_trans20000,Model Based,42,19,0.01864429044451199,,,,,
cal_F_trans20000,Model Based,42,20,0.01653154239764243,,,,,
cal_F_trans20000,Model Based,42,21,0.016001224000428138,,,,,
cal_F_trans20000,Model Based,42,22,0.01189664789577205,,,,,
cal_F_trans20000,Model Based,42,23,0.01033101544444559,,,,,
cal_F_trans20000,Model Based,42,24,0.02381335684405017,,,,,
cal_F_trans20000,Model Based,42,25,0.0132418582476177,,,,,
cal_F_trans20000,Model Based,42,26,0.007082039003695473,,,,,
cal_F_trans20000,Model Based,42,27,0.012404667817654369,,,,,
cal_F_trans20000,Model Based,42,28,0.007836228491645225,,,,,
cal_F_trans20000,Model Based,42,29,0.005783104111720561,,,,,
cal_F_trans20000,Model Based,42,30,0.0048982791028090444,,,,,
cal_F_trans20000,Model Based,42,31,0.0019204575730255025,,,,,
cal_F_trans20000,Model Based,42,32,0.014838802571042642,,,,,
cal_F_trans20000,Model Based,42,33,0.011727792725289787,,,,,
cal_F_trans20000,Model Based,42,34,0.006235527295807675,,,,,
cal_F_trans20000,Model Based,42,35,0.013624126944238257,,,,,
cal_F_trans20000,Model Based,42,36,0.010555649205067574,,,,,
cal_F_trans20000,Model Based,42,37,0.0063331731544348235,,,,,
cal_F_trans20000,Model Based,42,38,0.005066382003421022,,,,,
cal_F_trans20000,Model Based,42,39,0.010420814202372619,,,,,
cal_F_trans20000,Model Based,42,40,0.01993012061696353,,,,,
cal_F_trans20000,Model Based,42,41,0.007085290234200237,,,,,
cal_F_trans20000,Model Based,42,42,0.0037900526208460295,,,,,
cal_F_trans20000,Model Based,42,43,0.0034972666429804455,,,,,
cal_F_trans20000,Model Based,42,44,0.00608496767616884,,,,,
cal_F_trans20000,Model Based,42,45,0.011764895716843027,,,,,
cal_F_trans20000,Model Based,42,46,0.0032107295001053138,,,,,
cal_F_trans20000,Model Based,42,47,0.008436924527683853,,,,,
cal_F_trans20000,Model Based,42,48,0.003316187426573247,,,,,
cal_F_trans20000,Model Based,42,49,0.016265980651814838,,,,,
cal_F_trans20000,Model Based,42,50,0.003373438759062819,,,,,
cal_F_trans20000,Model Based,42,51,0.002200456263522388,,,,,
cal_F_trans20000,Model Based,42,52,0.007723258055101989,,,,,
cal_F_trans20000,Model Based,42,53,0.003917405813495312,,,,,
cal_F_trans20000,Model Based,42,54,0.0029905732431056986,,,,,
cal_F_trans20000,Model Based,42,55,0.00599969037535919,,,,,
cal_F_trans20000,Model Based,42,56,0.007850626055109333,,,,,
cal_F_trans20000,Model Based,42,57,0.0028895067477979763,,,,,
cal_F_trans20000,Model Based,42,58,0.0021519143045380384,,,,,
cal_F_trans20000,Model Based,42,59,0.005789265397261101,,,,,
cal_F_trans20000,Model Based,42,60,0.002412558320959768,,,,,
cal_F_trans20000,Model Based,42,61,0.001854264089007962,,,,,
cal_F_trans20000,Model Based,42,62,0.001669055110535611,,,,,
cal_F_trans20000,Model Based,42,63,0.0029808079969204093,,,,,
cal_F_trans20000,Model Based,42,64,0.001607383132172624,,,,,
cal_F_trans20000,Model Based,42,65,0.001552284338678822,,,,,
cal_F_trans20000,Model Based,42,66,0.009098340311682662,,,,,
cal_F_trans20000,Model Based,42,67,0.0035233193261975937,,,,,
cal_F_trans20000,Model Based,42,68,0.010419618090942717,,,,,
cal_F_trans20000,Model Based,42,69,0.01071139759336509,,,,,
cal_F_trans20000,Model Based,42,70,0.005548257035835835,,,,,
cal_F_trans20000,Model Based,42,71,0.010022952076608638,,,,,
cal_F_trans20000,Model Based,42,72,0.004229879882287735,,,,,
cal_F_trans20000,Model Based,42,73,0.002977084207404612,,,,,
cal_F_trans20000,Model Based,42,74,0.0055969292012753025,,,,,
cal_F_trans20000,Model Based,42,75,0.004288920654876516,,,,,
cal_F_trans20000,Model Based,42,76,0.003029919184622587,,,,,
cal_F_trans20000,Model Based,42,77,0.011842598525148018,,,,,
cal_F_trans20000,Model Based,42,78,0.003041991280713696,,,,,
cal_F_trans20000,Model Based,42,79,0.0019070749102788054,,,,,
cal_F_trans20000,Model Based,42,80,0.0018142269239858066,,,,,
cal_F_trans20000,Model Based,42,81,0.0016570841814462778,,,,,
cal_F_trans20000,Model Based,42,82,0.0029043703756343464,,,,,
cal_F_trans20000,Model Based,42,83,0.0063941655221316784,,,,,
cal_F_trans20000,Model Based,42,84,0.007093132154526949,,,,,
cal_F_trans20000,Model Based,42,85,0.008304394630343936,,,,,
cal_F_trans20000,Model Based,42,86,0.005441504202969072,,,,,
cal_F_trans20000,Model Based,42,87,0.004196115604447548,,,,,
cal_F_trans20000,Model Based,42,88,0.012177907241664232,,,,,
cal_F_trans20000,Model Based,42,89,0.0028903007263257896,,,,,
cal_F_trans20000,Model Based,42,90,0.0018526314364288865,,,,,
cal_F_trans20000,Model Based,42,91,0.003262608710171533,,,,,
cal_F_trans20000,Model Based,42,92,0.004983758871931532,,,,,
cal_F_trans20000,Model Based,42,93,0.013886129143948045,,,,,
cal_F_trans20000,Model Based,42,94,0.01309968085413915,,,,,
cal_F_trans20000,Model Based,42,95,0.00893921097278555,,,,,
cal_F_trans20000,Model Based,42,96,0.005910153532177276,,,,,
cal_F_trans20000,Model Based,42,97,0.004158464940640871,,,,,
cal_F_trans20000,Model Based,42,98,0.0035546163910713524,,,,,
cal_F_trans20000,Model Based,42,99,0.006389384069756254,,,,,
cal_F_trans20000,Model Based,42,100,0.004405293742947181,,,,,
cal_F_trans20000,Model Based,42,101,0.0013380274902985434,,,,,
cal_F_trans20000,Model Based,42,102,0.0038971427951628446,,,,,
cal_F_trans20000,Model Based,42,103,0.003459826378969244,,,,,
cal_F_trans20000,Model Based,42,104,0.004269281492098931,,,,,
cal_F_trans20000,Model Based,42,105,0.00933651691182591,,,,,
cal_F_trans20000,Model Based,42,106,0.01060561528135584,,,,,
cal_F_trans20000,Model Based,42,107,0.00481194502650073,,,,,
cal_F_trans20000,Model Based,42,108,0.003792535901397165,,,,,
cal_F_trans20000,Model Based,42,109,0.0028851655937971454,,,,,
cal_F_trans20000,Model Based,42,110,0.003398637559001494,,,,,
cal_F_trans20000,Model Based,42,111,0.0016861717616768468,,,,,
cal_F_trans20000,Model Based,42,112,0.00429533491656553,,,,,
cal_F_trans20000,Model Based,42,113,0.006368073343722247,,,,,
cal_F_trans20000,Model Based,42,114,0.003105939238945976,,,,,
cal_F_trans20000,Model Based,42,115,0.003366697529914031,,,,,
cal_F_trans20000,Model Based,42,116,0.002220776092659804,,,,,
cal_F_trans20000,Model Based,42,117,0.0014762087740893826,,,,,
cal_F_trans20000,Model Based,42,118,0.009422928457330615,,,,,
cal_F_trans20000,Model Based,42,119,0.015132406212339244,,,,,
cal_F_trans20000,Model Based,42,120,0.00621711571952932,,,,,
cal_F_trans20000,Model Based,42,121,0.003763587917471334,,,,,
cal_F_trans20000,Model Based,42,122,0.003014268691561739,,,,,
cal_F_trans20000,Model Based,42,123,0.002082803270816447,,,,,
cal_F_trans20000,Model Based,42,124,0.0016857529173059937,,,,,
cal_F_trans20000,Model Based,42,125,0.0018102075398108153,,,,,
cal_F_trans20000,Model Based,42,126,0.001590587651779607,,,,,
cal_F_trans20000,Model Based,42,127,0.003822174347138274,,,,,
cal_F_trans20000,Model Based,42,128,0.0021288445702823955,,,,,
cal_F_trans20000,Model Based,42,129,0.006151796151627198,,,,,
cal_F_trans20000,Model Based,42,130,0.0033807023662365543,,,,,
cal_F_trans20000,Model Based,42,131,0.0025538455676874516,,,,,
cal_F_trans20000,Model Based,42,132,0.002316933572950264,,,,,
cal_F_trans20000,Model Based,42,133,0.0017441522254630915,,,,,
cal_F_trans20000,Model Based,42,134,0.0016296151694912275,,,,,
cal_F_trans20000,Model Based,42,135,0.0015782380078107061,,,,,
cal_F_trans20000,Model Based,42,136,0.0016014926038349087,,,,,
cal_F_trans20000,Model Based,42,137,0.001478976258182052,,,,,
cal_F_trans20000,Model Based,42,138,0.0013942632282747391,,,,,
cal_F_trans20000,Model Based,42,139,0.0033165943473222326,,,,,
cal_F_trans20000,Model Based,42,140,0.0016021481549512995,,,,,
cal_F_trans20000,Model Based,42,141,0.0011751915323849893,,,,,
cal_F_trans20000,Model Based,42,142,0.0011230840114165863,,,,,
cal_F_trans20000,Model Based,42,143,0.0009504919666560863,,,,,
cal_F_trans20000,Model Based,42,144,0.003279966641402121,,,,,
cal_F_trans20000,Model Based,42,145,0.0110363195135591,,,,,
cal_F_trans20000,Model Based,42,146,0.005787718193837832,,,,,
cal_F_trans20000,Model Based,42,147,0.0035737101409256677,,,,,
cal_F_trans20000,Model Based,42,148,0.0017403097523995825,,,,,
cal_F_trans20000,Model Based,42,149,0.0029695018882264224,,,,,
cal_F_trans20000,Model Based,42,150,0.0010978293238756986,,,,,
cal_F_trans20000,Model Based,42,151,0.0009226092577141465,,,,,
cal_F_trans20000,Model Based,42,152,0.0031134175652400287,,,,,
cal_F_trans20000,Model Based,42,153,0.006688838499042893,,,,,
cal_F_trans20000,Model Based,42,154,0.002724803564395195,,,,,
cal_F_trans20000,Model Based,42,155,0.0018036981687384879,,,,,
cal_F_trans20000,Model Based,42,156,0.0014908892267430085,,,,,
cal_F_trans20000,Model Based,42,157,0.0029516850109193027,,,,,
cal_F_trans20000,Model Based,42,158,0.0027179783570653315,,,,,
cal_F_trans20000,Model Based,42,159,0.005252975552520134,,,,,
cal_F_trans20000,Model Based,42,160,0.007002101177427056,,,,,
cal_F_trans20000,Model Based,42,161,0.0028998565265305754,,,,,
cal_F_trans20000,Model Based,42,162,0.00462057580078179,,,,,
cal_F_trans20000,Model Based,42,163,0.002407867529817309,,,,,
cal_F_trans20000,Model Based,42,164,0.0015280819853399352,,,,,
cal_F_trans20000,Model Based,42,165,0.0008013792256015284,,,,,
cal_F_trans20000,Model Based,42,166,0.0007280689156663467,,,,,
cal_F_trans20000,Model Based,42,167,0.002777328609489982,,,,,
cal_F_trans20000,Model Based,42,168,0.000933716493691894,,,,,
cal_F_trans20000,Model Based,42,169,0.0009337813958025243,,,,,
cal_F_trans20000,Model Based,42,170,0.0008343155502888999,,,,,
cal_F_trans20000,Model Based,42,171,0.00286783875349228,,,,,
cal_F_trans20000,Model Based,42,172,0.0013671992613150108,,,,,
cal_F_trans20000,Model Based,42,173,0.004932675408473974,,,,,
cal_F_trans20000,Model Based,42,174,0.004365965757575863,,,,,
cal_F_trans20000,Model Based,42,175,0.0012520490224801062,,,,,
cal_F_trans20000,Model Based,42,176,0.005204623557156174,,,,,
cal_F_trans20000,Model Based,42,177,0.0012267767364013693,,,,,
cal_F_trans20000,Model Based,42,178,0.005699117473071391,,,,,
cal_F_trans20000,Model Based,42,179,0.0026818637869892026,,,,,
cal_F_trans20000,Model Based,42,180,0.0019786398407741768,,,,,
cal_F_trans20000,Model Based,42,181,0.0024996461675090287,,,,,
cal_F_trans20000,Model Based,42,182,0.004500331177387906,,,,,
cal_F_trans20000,Model Based,42,183,0.006108504146513816,,,,,
cal_F_trans20000,Model Based,42,184,0.0038855053132844652,,,,,
cal_F_trans20000,Model Based,42,185,0.004222832771021534,,,,,
cal_F_trans20000,Model Based,42,186,0.003163373388533175,,,,,
cal_F_trans20000,Model Based,42,187,0.004574968502626842,,,,,
cal_F_trans20000,Model Based,42,188,0.0023771174816117346,,,,,
cal_F_trans20000,Model Based,42,189,0.003980823997113303,,,,,
cal_F_trans20000,Model Based,42,190,0.004299940145417791,,,,,
cal_F_trans20000,Model Based,123,1,0.0,,,,,
cal_F_trans20000,Model Based,7,1,0.3333333333333333,,,,,
cal_F_trans20000,Model Based,7,2,0.10999999999999999,,,,,
cal_F_trans20000,Model Based,7,3,0.13481984999999996,,,,,
cal_F_trans20000,Model Based,7,4,0.11870765775,,,,,
cal_F_trans20000,Model Based,7,5,0.18665467511272943,,,,,
cal_F_trans20000,Model Based,7,6,0.08683019191208291,,,,,
cal_F_trans20000,Model Based,7,7,0.0578480110694265,,,,,
cal_F_trans20000,Model Based,7,8,0.030970630847505565,,,,,
cal_F_trans20000,Model Based,7,9,0.02459874750029009,,,,,
cal_F_trans20000,Model Based,7,10,0.02338932096579502,,,,,
cal_F_trans20000,Model Based,7,11,0.023710198773864155,,,,,
cal_F_trans20000,Model Based,7,12,0.019468209984540255,,,,,
cal_F_trans20000,Model Based,7,13,0.058967553925342475,,,,,
cal_F_trans20000,Model Based,7,14,0.03179894000340644,,,,,
cal_F_trans20000,Model Based,7,15,0.059171802664984674,,,,,
cal_F_trans20000,Model Based,7,16,0.03470484621313388,,,,,
cal_F_trans20000,Model Based,7,17,0.018413814611025314,,,,,
cal_F_trans20000,Model Based,7,18,0.013817755755324512,,,,,
cal_F_trans20000,Model Based,7,19,0.011117432384919274,,,,,
cal_F_trans20000,Model Based,7,20,0.016310501785815112,,,,,
cal_F_trans20000,Model Based,7,21,0.011553666149405672,,,,,
cal_F_trans20000,Model Based,7,22,0.02974315788578505,,,,,
cal_F_trans20000,Model Based,7,23,0.01728302521420183,,,,,
cal_F_trans20000,Model Based,7,24,0.012229202930150784,,,,,
cal_F_trans20000,Model Based,7,25,0.01483632631117332,,,,,
cal_F_trans20000,Model Based,7,26,0.029791052627478665,,,,,
cal_F_trans20000,Model Based,7,27,0.026761653656664608,,,,,
cal_F_trans20000,Model Based,7,28,0.01020997160232262,,,,,
cal_F_trans20000,Model Based,7,29,0.007368364765950264,,,,,
cal_F_trans20000,Model Based,7,30,0.006590860185392677,,,,,
cal_F_trans20000,Model Based,7,31,0.006526878125964808,,,,,
cal_F_trans20000,Model Based,7,32,0.0055158019636897815,,,,,
cal_F_trans20000,Model Based,7,33,0.004454577383447622,,,,,
cal_F_trans20000,Model Based,7,34,0.0038696562157968795,,,,,
cal_F_trans20000,Model Based,7,35,0.004096646403964566,,,,,
cal_F_trans20000,Model Based,7,36,0.008278387930468256,,,,,
cal_F_trans20000,Model Based,7,37,0.03641798336592994,,,,,
cal_F_trans20000,Model Based,7,38,0.015073765963345531,,,,,
cal_F_trans20000,Model Based,7,39,0.009615035145491002,,,,,
cal_F_trans20000,Model Based,7,40,0.010970668615642776,,,,,
cal_F_trans20000,Model Based,7,41,0.0046715717985406635,,,,,
cal_F_trans20000,Model Based,7,42,0.008970391104203612,,,,,
cal_F_trans20000,Model Based,7,43,0.014603037880702496,,,,,
cal_F_trans20000,Model Based,7,44,0.0023996494642662403,,,,,
cal_F_trans20000,Model Based,7,45,0.009414121116531948,,,,,
cal_F_trans20000,Model Based,7,46,0.007961765263552745,,,,,
cal_F_trans20000,Model Based,7,47,0.0030986281756652523,,,,,
cal_F_trans20000,Model Based,7,48,0.0021564846893488143,,,,,
cal_F_trans20000,Model Based,7,49,0.001978066821018809,,,,,
cal_F_trans20000,Model Based,7,50,0.006453396104072473,,,,,
cal_F_trans20000,Model Based,7,51,0.015581308002756478,,,,,
cal_F_trans20000,Model Based,7,52,0.005542154512188424,,,,,
cal_F_trans20000,Model Based,7,53,0.007861822513988648,,,,,
cal_F_trans20000,Model Based,7,54,0.004270100453627135,,,,,
cal_F_trans20000,Model Based,7,55,0.0018360007490536567,,,,,
cal_F_trans20000,Model Based,7,56,0.002478107053505152,,,,,
cal_F_trans20000,Model Based,7,57,0.0014468846377452271,,,,,
cal_F_trans20000,Model Based,7,58,0.009373784980573285,,,,,
cal_F_trans20000,Model Based,7,59,0.0033717141055163435,,,,,
cal_F_trans20000,Model Based,7,60,0.007340288906828418,,,,,
cal_F_trans20000,Model Based,7,61,0.009968943277200992,,,,,
cal_F_trans20000,Model Based,7,62,0.0007892416725638896,,,,,
cal_F_trans20000,Model Based,7,63,0.006758646718874606,,,,,
cal_F_trans20000,Model Based,7,64,0.0022599681206372235,,,,,
cal_F_trans20000,Model Based,7,65,0.0012984647587412912,,,,,
cal_F_trans20000,Model Based,7,66,0.000812099297093416,,,,,
cal_F_trans20000,Model Based,7,67,0.006807162816994894,,,,,
cal_F_trans20000,Model Based,7,68,0.002014353738287067,,,,,
cal_F_trans20000,Model Based,7,69,0.006679001597708678,,,,,
cal_F_trans20000,Model Based,7,70,0.006872476790051207,,,,,
cal_F_trans20000,Model Based,7,71,0.001286505412970984,,,,,
cal_F_trans20000,Model Based,7,72,0.006055456028422057,,,,,
cal_F_trans20000,Model Based,7,73,0.00612235199115907,,,,,
cal_F_trans20000,Model Based,7,74,0.0038870899233481304,,,,,
cal_F_trans20000,Model Based,7,75,0.0038614670457801092,,,,,
cal_F_trans20000,Model Based,7,76,0.011668558386623396,,,,,
cal_F_trans20000,Model Based,7,77,0.007145713796090858,,,,,
cal_F_trans20000,Model Based,7,78,0.0026752347968390655,,,,,
cal_F_trans20000,Model Based,7,79,0.0015861442753053456,,,,,
cal_F_trans20000,Model Based,7,80,0.0008952375749374797,,,,,
cal_F_trans20000,Model Based,7,81,0.01553208325955202,,,,,
cal_F_trans20000,Model Based,7,82,0.003407553219964221,,,,,
cal_F_trans20000,Model Based,7,83,0.003860486849693645,,,,,
cal_F_trans20000,Model Based,7,84,0.0008401751848785555,,,,,
cal_F_trans20000,Model Based,7,85,0.008794999843040663,,,,,
cal_F_trans20000,Model Based,7,86,0.003281151433736973,,,,,
cal_F_trans20000,Model Based,7,87,0.0061214472793665875,,,,,
cal_F_trans20000,Model Based,7,88,0.001849015815184929,,,,,
cal_F_trans20000,Model Based,7,89,0.0031885377150111527,,,,,
cal_F_trans20000,Model Based,7,90,0.006192497545570053,,,,,
cal_F_trans20000,Model Based,7,91,0.006677374899883515,,,,,
cal_F_trans20000,Model Based,7,92,0.0024784797107701984,,,,,
cal_F_trans20000,Model Based,7,93,0.008609349480655837,,,,,
cal_F_trans20000,Model Based,7,94,0.004628804696771072,,,,,
cal_F_trans20000,Model Based,7,95,0.002801161498908966,,,,,
cal_F_trans20000,Model Based,7,96,0.0022610232431733435,,,,,
cal_F_trans20000,Model Based,7,97,0.0013581101004357388,,,,,
cal_F_trans20000,Model Based,7,98,0.0007202148530184305,,,,,
cal_F_trans20000,Model Based,7,99,0.0014016001474435602,,,,,
cal_F_trans20000,Model Based,7,100,0.0017424784192314746,,,,,
cal_F_trans20000,Model Based,7,101,0.0007527182239470687,,,,,
cal_F_trans20000,Model Based,7,102,0.0023784826061707953,,,,,
cal_F_trans20000,Model Based,7,103,0.006770780588681746,,,,,
cal_F_trans20000,Model Based,7,104,0.004524918194527494,,,,,
cal_F_trans20000,Model Based,7,105,0.007425254189951047,,,,,
cal_F_trans20000,Model Based,7,106,0.0022090482850586346,,,,,
cal_F_trans20000,Model Based,7,107,0.001623688613220875,,,,,
cal_F_trans20000,Model Based,7,108,0.00139319561596285,,,,,
cal_F_trans20000,Model Based,7,109,0.010818212034545693,,,,,
cal_F_trans20000,Model Based,7,110,0.013156932201296656,,,,,
cal_F_trans20000,Model Based,7,111,0.005825030194685055,,,,,
cal_F_trans20000,Model Based,7,112,0.003956994921595736,,,,,
cal_F_trans20000,Model Based,7,113,0.002808790647160553,,,,,
cal_F_trans20000,Model Based,7,114,0.0022670558654689366,,,,,
cal_F_trans20000,Model Based,7,115,0.006777651899473547,,,,,
cal_F_trans20000,Model Based,7,116,0.0016075282138981462,,,,,
cal_F_trans20000,Model Based,7,117,0.0013761863563302446,,,,,
cal_F_trans20000,Model Based,7,118,0.008116630435736738,,,,,
cal_F_trans20000,Model Based,7,119,0.010271123084962919,,,,,
cal_F_trans20000,Model Based,7,120,0.005616692015979363,,,,,
cal_F_trans20000,Model Based,7,121,0.0052708622130781535,,,,,
cal_F_trans20000,Model Based,7,122,0.007933998496897021,,,,,
cal_F_trans20000,Model Based,7,123,0.005649971478689064,,,,,
cal_F_trans20000,Model Based,7,124,0.004754912949703205,,,,,
cal_F_trans20000,Model Based,7,125,0.004901132113950657,,,,,
cal_F_trans20000,Model Based,7,126,0.004721269614226364,,,,,
cal_F_trans20000,Model Based,7,127,0.0028967313741753986,,,,,
cal_F_trans20000,Model Based,7,128,0.002561273267379205,,,,,
cal_F_trans20000,Model Based,7,129,0.002519967372078269,,,,,
cal_F_trans20000,Model Based,7,130,0.010223547664500954,,,,,
cal_F_trans20000,Model Based,7,131,0.006311142590901264,,,,,
cal_F_trans20000,Model Based,7,132,0.002954243774706544,,,,,
cal_F_trans20000,Model Based,7,133,0.0022161136578551233,,,,,
cal_F_trans20000,Model Based,7,134,0.003103772916308589,,,,,
cal_F_trans20000,Model Based,7,135,0.010603774927241183,,,,,
cal_F_trans20000,Model Based,7,136,0.004874704808211394,,,,,
cal_F_trans20000,Model Based,7,137,0.003199540145294888,,,,,
cal_F_trans20000,Model Based,7,138,0.0034010002517600446,,,,,
cal_F_trans20000,Model Based,7,139,0.0026247701147062985,,,,,
cal_F_trans20000,Model Based,7,140,0.0020835666939176267,,,,,
cal_F_trans20000,Model Based,7,141,0.0027155759931864476,,,,,
cal_F_trans20000,Model Based,7,142,0.0036998702599642663,,,,,
cal_F_trans20000,Model Based,7,143,0.0017918532107887852,,,,,
cal_F_trans20000,Model Based,7,144,0.00322417446401313,,,,,
cal_F_trans20000,Model Based,7,145,0.006870983200870595,,,,,
cal_F_trans20000,Model Based,7,146,0.0015541484480972034,,,,,
cal_F_trans20000,Model Based,7,147,0.001472607188327757,,,,,
cal_F_trans20000,Model Based,7,148,0.002066575325307074,,,,,
cal_F_trans20000,Model Based,7,149,0.0014612308039304578,,,,,
cal_F_trans20000,Model Based,7,150,0.006777207323560519,,,,,
cal_F_trans20000,Model Based,7,151,0.0058901296653999236,,,,,
cal_F_trans20000,Model Based,7,152,0.005641243116658146,,,,,
cal_F_trans20000,Model Based,7,153,0.00376875005612487,,,,,
cal_F_trans20000,Model Based,7,154,0.00630328155354265,,,,,
cal_F_trans20000,Model Based,7,155,0.007933462760245646,,,,,
cal_F_trans20000,Model Based,7,156,0.0038208527588186048,,,,,
cal_F_trans20000,Model Based,7,157,0.003000398393454562,,,,,
cal_F_trans20000,Model Based,7,158,0.0023089934022739733,,,,,
cal_F_trans20000,Model Based,7,159,0.0017367672997138373,,,,,
cal_F_trans20000,Model Based,7,160,0.001346325525965253,,,,,
cal_F_trans20000,Model Based,7,161,0.0011445740312272523,,,,,
cal_F_trans20000,Model Based,7,162,0.009147143323471996,,,,,
cal_F_trans20000,Model Based,7,163,0.01014798746140999,,,,,
cal_F_trans20000,Model Based,7,164,0.005475915107455487,,,,,
cal_F_trans20000,Model Based,7,165,0.004758204612286154,,,,,
cal_F_trans20000,Model Based,7,166,0.0019124611832667116,,,,,
cal_F_trans20000,Model Based,7,167,0.0041578339413318455,,,,,
cal_F_trans20000,Model Based,7,168,0.003997098277920386,,,,,
cal_F_trans20000,Model Based,7,169,0.0013442960920598823,,,,,
cal_F_trans20000,Model Based,7,170,0.001200039112349005,,,,,
cal_F_trans20000,Model Based,7,171,0.0009715069880356086,,,,,
cal_F_trans20000,Model Based,7,172,0.0007728484519871071,,,,,
cal_F_trans20000,Model Based,7,173,0.006184365700678818,,,,,
cal_F_trans20000,Model Based,7,174,0.003158226853450019,,,,,
cal_F_trans20000,Model Based,7,175,0.003384654189854286,,,,,
cal_F_trans20000,Model Based,7,176,0.002950517858488544,,,,,
cal_F_trans20000,Model Based,7,177,0.0015837261656437285,,,,,
cal_F_trans20000,Model Based,7,178,0.003113978978256382,,,,,
cal_F_trans20000,Model Based,7,179,0.0009864940829972246,,,,,
cal_F_trans20000,Model Based,7,180,0.0008268211784198121,,,,,
cal_F_trans20000,Model Based,7,181,0.0007414904123912436,,,,,
cal_F_trans20000,Model Based,7,182,0.000725942001984059,,,,,
cal_F_trans20000,Model Based,7,183,0.0034651012054438546,,,,,
cal_F_trans20000,Model Based,7,184,0.004350434807295467,,,,,
cal_F_trans20000,Model Based,7,185,0.004088922337325163,,,,,
cal_F_trans20000,Model Based,7,186,0.002037048241523398,,,,,
cal_F_trans20000,Model Based,7,187,0.003551431965171936,,,,,
cal_F_trans20000,Model Based,7,188,0.0022166987595360066,,,,,
cal_F_trans20000,Model Based,7,189,0.0021262463442138224,,,,,
cal_F_trans20000,Model Based,7,190,0.00546808609763394,,,,,
cal_F_trans20000,Model Based,256,1,1.0,,,,,
cal_F_trans20000,Model Based,256,2,0.99,,,,,
cal_F_trans20000,Model Based,256,3,0.5308875,,,,,
